AuthorId,RecipeId,Like
2002424622C,102251,0
2002424622C,331489,0
2002424622C,289171,0
2002424622C,336245,0
2002424622C,117424,0
2002424622C,87420,0
2002424622C,182854,0
2002424622C,248578,0
2002424622C,80536,0
2002424622C,35547,0
2002424622C,57333,0
2002424622C,195763,0
2002424622C,325100,0
2002424622C,57062,0
2002424622C,9694,0
2002424622C,111781,0
2002424622C,468002,0
2002424622C,105060,0
2002424622C,410358,0
2002424622C,425116,0
2002424622C,181873,0
2002424622C,336832,0
2002424622C,132052,0
2002424622C,386620,0
2002424622C,359834,0
2002424622C,302133,0
2002424868E,74851,0
2002425021B,117297,0
2002425065E,28251,0
2002425639C,467849,0
2002425642D,247715,0
2002425731D,68178,0
2002425731D,52892,0
2002425731D,51721,0
2002425731D,80118,0
2002425921E,87440,0
2002426250D,38244,0
2002426250D,219908,0
2002426250D,53678,0
2002426250D,75113,0
2002426250D,232815,0
2002426250D,422778,0
2002426250D,179299,0
2002426250D,225999,0
2002426250D,82436,0
2002426250D,172809,0
2002426250D,245702,0
2002426250D,35889,0
2002426250D,171939,0
2002426250D,131532,0
2002426250D,242117,0
2002426250D,3797,0
2002426250D,224116,0
2002426250D,239640,0
2002426250D,18229,0
2002426250D,19788,1
2002426250D,225901,1
2002426438D,31500,0
2002426603B,107008,1
2002427386E,104329,0
2002428122C,388175,0
2002428392E,60771,0
2002428392E,50137,0
2002428392E,24050,0
2002428392E,37652,0
2002428392E,64635,0
2002428392E,16884,0
2002428392E,16227,0
2002428392E,336409,1
2002428392E,51377,1
2002428498A,28814,0
2002428498A,65084,1
2002428498A,61514,1
2002428878D,417032,0
2002428951E,24521,0
2002428999B,465984,0
2002429071E,50816,0
2002429071E,13549,0
2002429071E,136735,0
2002429071E,282618,0
2002429071E,256684,0
2002429071E,266656,0
2002429071E,63662,0
2002429071E,65427,0
2002429071E,229257,0
2002429071E,40832,0
2002429071E,64165,0
2002429071E,26539,0
2002429071E,79563,0
2002429071E,44842,0
2002429071E,246,0
2002429071E,344751,0
2002429071E,170876,0
2002429071E,190252,0
2002429071E,45857,0
2002429071E,11278,0
2002429071E,231648,0
2002429071E,172875,0
2002429071E,130170,0
2002429071E,11030,0
2002429071E,178833,0
2002429071E,280,0
2002429071E,253521,0
2002429071E,225472,0
2002429071E,56901,0
2002429071E,59278,0
2002429071E,39119,0
2002429071E,5245,0
2002429334E,49427,0
2002429573D,30081,0
2002429573D,39087,0
2002429688B,192,0
2002429836B,83625,0
2002429836B,15340,0
2002429836B,105081,0
2002429836B,100927,0
2002429836B,85331,0
2002429836B,55878,0
2002429836B,14904,0
2002429836B,13269,0
2002429836B,57919,0
2002429886A,135544,0
2002429896C,206165,1
2002430452C,102631,0
2002430607B,39087,0
2002430959B,486261,0
2002431036A,114311,0
2002431036A,130076,1
2002431873C,518033,0
2002432056A,2886,0
2002432285A,157208,0
2002432345A,24862,0
2002432522A,66521,0
2002432522A,244939,1
2002433071B,333952,0
2002433259A,281771,0
2002433559C,46319,0
2002433559C,107617,0
2002433559C,109659,0
2002435592E,103403,0
2002435592E,15286,0
2002435592E,166100,0
2002435839E,135524,0
2002436207D,5477,0
2002436207D,90975,0
2002438180E,357725,1
2002438226A,34893,0
2002438226A,28148,0
2002438312C,420475,0
2002438542C,37023,0
2002438653D,161751,0
2002438772A,10510,0
2002438938E,15908,0
2002439843C,63244,0
2002439843C,204548,0
2002439843C,51537,0
2002439843C,116073,0
2002439843C,30004,0
2002439843C,107190,0
2002439843C,94164,0
2002439843C,31349,0
2002439843C,185413,1
200243B,31416,0
200243B,17749,0
200243B,3846,0
200243B,15690,0
200243B,21771,0
2002440060C,53736,0
2002440080B,228111,0
2002440370B,46262,0
2002440496A,287693,0
2002440496A,223724,1
2002440813C,6627,0
2002440897D,329730,0
2002440984D,11924,0
2002442248D,135350,0
2002442503D,44271,0
2002442503D,90133,0
2002442503D,216446,0
2002442581D,255464,1
2002443276B,161845,0
2002443869B,152165,0
2002444471C,144134,0
2002444612B,63199,0
2002445111C,151328,1
2002445279D,67256,0
2002445653C,472579,0
2002445775A,44051,0
2002445775A,41808,0
2002445775A,19677,0
2002445775A,136853,1
2002445900A,2122,0
2002446028A,80652,0
2002446045A,159419,0
2002446045A,75644,1
2002446316B,14134,0
2002446316B,17485,0
2002446853B,54389,0
2002446853B,8603,0
2002446853B,97122,0
2002446853B,246785,0
2002446853B,11163,0
2002446853B,135524,0
2002446853B,133585,0
2002446853B,73940,0
2002447024C,110619,0
2002447494E,8432,0
2002447494E,49230,0
2002448524C,84292,0
2002449330E,34035,0
2002449426B,7129,0
2002449446D,231879,0
2002449446D,104352,1
2002449446D,84746,1
2002449559C,99103,0
2002449559C,24687,0
2002449559C,242948,0
2002449559C,178271,0
2002449559C,64860,0
2002449559C,152379,0
2002449559C,66765,0
2002449559C,397558,0
2002449559C,107544,0
2002449559C,51501,0
2002449559C,9350,0
2002449559C,137175,1
2002449559C,242480,1
2002449987D,9268,0
2002450480A,4957,1
2002450900D,37422,0
2002450900D,33776,0
2002450900D,49200,0
2002450900D,83561,0
2002450900D,37479,0
2002450900D,56931,0
2002450900D,66898,0
2002450900D,74927,0
2002450900D,92096,0
2002450900D,65768,0
2002450900D,55554,0
2002450900D,35593,1
2002451408A,76043,1
2002451693D,194311,0
2002451791B,226004,0
2002452350D,100793,0
2002452441C,80671,0
2002452760A,384168,0
2002453098E,37547,1
2002453292D,194132,0
2002453979E,174115,0
2002454144C,69173,0
2002455263B,26470,0
2002455938A,192383,1
2002456085C,17186,0
2002456D,52829,0
2002457009E,108564,0
2002457383C,259900,0
2002457383C,299262,0
2002457383C,247615,0
2002457383C,205707,0
2002457383C,63244,0
2002457383C,10428,0
2002457383C,244839,0
2002457383C,116680,0
2002457435C,33869,0
2002457435C,99708,0
2002457435C,37535,0
2002457435C,50342,0
2002457435C,95547,0
2002457435C,1209,0
2002457435C,29068,0
2002457435C,156751,0
2002457435C,48635,0
2002457435C,26339,1
2002457435C,178271,1
2002457435C,58949,1
2002457438B,71933,0
2002457438B,14409,0
2002458111A,131090,0
2002458236B,110506,0
2002458236B,2708,0
2002458582B,187731,0
2002458582B,103215,0
2002459373D,31235,0
2002459373D,27336,0
2002459894E,156584,0
2002459973D,35450,0
2002460014D,83928,0
2002460133C,121214,0
2002460133C,111169,0
2002460133C,13233,0
2002460133C,126623,1
2002460667B,80470,0
2002460743D,252449,1
2002461019C,97096,0
2002461358A,307757,0
2002461358A,28199,0
2002461358A,278886,0
2002461631B,383868,0
2002461715C,25668,0
2002461715C,68493,0
2002461715C,238076,0
2002461715C,350238,0
2002461715C,25587,0
2002462361C,80114,0
2002462688E,141796,0
2002463647E,350271,0
2002463647E,147254,0
2002463647E,191855,0
2002463647E,276380,0
2002463647E,305615,0
2002463647E,194514,0
2002463647E,406603,0
2002463647E,301627,0
2002463647E,395197,0
2002463647E,441685,0
2002463647E,314698,0
2002463647E,397997,0
2002463647E,65768,0
2002463647E,507240,0
2002463647E,364306,0
2002463647E,193851,0
2002463647E,357606,0
2002463647E,224280,0
2002463647E,469717,0
2002463647E,64914,0
2002463647E,366724,0
2002463647E,66071,0
2002463647E,448680,0
2002463647E,271728,0
2002463647E,355057,0
2002463647E,321529,0
2002463647E,376008,0
2002463647E,482660,0
2002463647E,484168,0
2002463647E,393140,0
2002463647E,235374,0
2002463647E,444457,0
2002463647E,467162,0
2002463647E,457821,0
2002463647E,376682,0
2002463647E,21032,0
2002463647E,308028,0
2002463647E,391622,0
2002463647E,208509,0
2002463647E,257559,0
2002463647E,325385,0
2002463647E,408299,0
2002463647E,307184,0
2002463647E,367376,0
2002463647E,413447,0
2002463647E,414810,0
2002463647E,391882,0
2002463647E,313522,0
2002463647E,300819,0
2002463647E,319644,0
2002463647E,229122,0
2002463647E,394244,0
2002463647E,107381,0
2002463647E,64761,0
2002463647E,134053,0
2002463647E,286405,0
2002463647E,313885,0
2002463647E,223748,0
2002463647E,199328,0
2002463647E,362625,0
2002463647E,318315,0
2002463647E,423952,0
2002463647E,345261,0
2002463647E,452628,0
2002463647E,335975,0
2002463647E,326986,0
2002463647E,426700,0
2002463647E,96988,0
2002463647E,383687,0
2002463647E,483087,0
2002463647E,55241,0
2002463647E,265776,0
2002463647E,451160,0
2002463647E,201700,0
2002463647E,468349,0
2002463647E,263715,0
2002463647E,226990,0
2002463647E,261476,0
2002463647E,370103,0
2002463647E,140250,0
2002463647E,216891,0
2002463647E,176451,0
2002463647E,359462,0
2002463647E,503182,0
2002463647E,430055,0
2002463647E,120547,0
2002463647E,262762,0
2002463647E,332156,0
2002463647E,294344,0
2002463647E,482836,0
2002463647E,105726,0
2002463647E,126623,0
2002463647E,412917,0
2002463647E,440309,0
2002463647E,251152,0
2002463647E,270020,0
2002463647E,373435,0
2002463647E,203866,0
2002463647E,271787,0
2002463647E,486161,0
2002463647E,317515,0
2002463647E,438202,0
2002463647E,148215,0
2002463647E,466788,0
2002463647E,476721,0
2002463647E,365990,0
2002463647E,413852,0
2002463647E,121897,0
2002463647E,269949,0
2002463647E,214153,0
2002463647E,77943,0
2002463647E,539917,0
2002463647E,513585,0
2002463647E,254053,0
2002463647E,417892,0
2002463647E,391828,0
2002463647E,413634,0
2002463647E,338465,0
2002463647E,316690,0
2002463647E,243360,0
2002463647E,184036,0
2002463647E,266613,0
2002463647E,291826,0
2002463647E,247420,0
2002463647E,13285,0
2002463647E,447682,0
2002463647E,176707,0
2002463647E,505995,0
2002463647E,482056,0
2002463647E,314027,0
2002463647E,387715,0
2002463647E,371105,0
2002463647E,278395,0
2002463647E,471721,0
2002463647E,471879,0
2002463647E,512718,0
2002463647E,295380,0
2002463647E,265281,0
2002463647E,449070,0
2002463647E,195701,0
2002463647E,445133,0
2002463647E,362526,0
2002463647E,34499,0
2002463647E,323771,0
2002463647E,227912,0
2002463647E,459114,0
2002463647E,441358,0
2002463647E,509663,0
2002463647E,482418,0
2002463647E,109264,0
2002463647E,434956,0
2002463647E,387429,0
2002463647E,369335,0
2002463647E,94437,0
2002463647E,302003,0
2002463647E,456036,0
2002463647E,82102,0
2002463647E,229081,0
2002463647E,240135,0
2002463647E,351060,0
2002463647E,410844,0
2002463647E,362585,0
2002463647E,380289,0
2002463647E,230313,0
2002463647E,269692,0
2002463647E,380352,0
2002463647E,246260,0
2002463647E,258850,0
2002463647E,452687,0
2002463647E,456610,0
2002463647E,180072,0
2002463647E,352397,0
2002463647E,27208,0
2002463647E,283040,0
2002463647E,472880,0
2002463647E,213476,0
2002463647E,412634,0
2002463647E,392342,0
2002463647E,439096,0
2002463647E,78289,0
2002463647E,360435,0
2002463647E,436350,0
2002463647E,500146,0
2002463647E,332854,0
2002463647E,264377,0
2002463647E,244809,0
2002463647E,510615,0
2002463647E,473531,0
2002463647E,419300,0
2002463647E,317230,0
2002463647E,257538,0
2002463647E,323936,0
2002463647E,469718,0
2002463647E,216664,0
2002463647E,389435,0
2002463647E,473928,0
2002463647E,257321,0
2002463647E,484664,0
2002463647E,499214,0
2002463647E,86940,0
2002463647E,408950,0
2002463647E,428760,0
2002463647E,115153,0
2002463647E,503688,0
2002463647E,453832,0
2002463647E,428216,0
2002463647E,149859,0
2002463647E,199333,0
2002463647E,507136,0
2002463647E,394234,0
2002463647E,482581,0
2002463647E,337292,0
2002463647E,307684,0
2002463647E,52488,0
2002463647E,455021,0
2002463647E,249745,0
2002463647E,226069,0
2002463647E,309348,0
2002463647E,168724,0
2002463647E,308394,0
2002463647E,501151,0
2002463647E,295679,0
2002463647E,492846,0
2002463647E,139711,0
2002463647E,129353,0
2002463647E,228130,0
2002463647E,330103,0
2002463647E,316781,0
2002463647E,479641,0
2002463647E,417795,0
2002463647E,181158,0
2002463647E,425702,0
2002463647E,99709,0
2002463647E,368990,0
2002463647E,394203,0
2002463647E,400154,0
2002463647E,349562,0
2002463647E,241480,0
2002463647E,456733,0
2002463647E,453912,0
2002463647E,254064,0
2002463647E,483376,0
2002463647E,94492,0
2002463647E,51501,0
2002463647E,250721,0
2002463647E,484266,0
2002463647E,377712,0
2002463647E,220959,0
2002463647E,393555,0
2002463647E,485123,0
2002463647E,441229,0
2002463647E,434264,0
2002463647E,193370,0
2002463647E,141385,0
2002463647E,225432,0
2002463647E,249492,0
2002463647E,275447,0
2002463647E,285084,0
2002463647E,84247,0
2002463647E,505293,0
2002463647E,471521,0
2002463647E,212921,0
2002463647E,424268,0
2002463647E,340526,0
2002463647E,204607,0
2002463647E,466492,0
2002463647E,422144,0
2002463647E,398364,0
2002463647E,222613,0
2002463647E,299572,0
2002463647E,184802,0
2002463647E,389727,0
2002463647E,225390,0
2002463647E,464227,0
2002463647E,107643,0
2002463647E,455454,0
2002463647E,475322,0
2002463647E,136500,0
2002463647E,77414,0
2002463647E,166005,0
2002463647E,244738,0
2002463647E,315782,0
2002463647E,89909,0
2002463647E,434843,0
2002463647E,281313,0
2002463647E,456110,0
2002463647E,264859,0
2002463647E,161178,0
2002463647E,190492,0
2002463647E,323720,0
2002463647E,276593,0
2002463647E,428291,0
2002463647E,448933,0
2002463647E,416982,0
2002463647E,483542,0
2002463647E,171002,0
2002463647E,271282,0
2002463647E,112499,0
2002463647E,458439,0
2002463647E,247474,0
2002463647E,457962,1
2002463647E,178839,1
2002463647E,318489,1
2002463647E,182436,1
2002463647E,290644,1
2002463647E,464407,1
2002463647E,178096,1
2002463647E,480179,1
2002463647E,448496,1
2002463647E,71456,1
2002463647E,484586,1
2002463647E,269291,1
2002463647E,482283,1
2002463647E,452823,1
2002463647E,425183,1
2002463647E,395475,1
2002463647E,285205,1
2002463647E,367913,1
2002463647E,313711,1
2002463647E,370066,1
2002463647E,211550,1
2002463647E,419944,1
2002463647E,83109,1
2002463647E,490175,1
2002463647E,360913,1
2002463647E,91216,1
2002463647E,378139,1
2002463647E,104792,1
2002463647E,438322,1
2002463647E,481716,1
2002463647E,348473,1
2002463647E,173453,1
2002463647E,192187,1
2002463647E,124780,1
2002463647E,480476,1
2002463647E,451420,1
2002463647E,368471,1
2002463647E,258767,1
2002463647E,354641,1
2002463647E,152687,1
2002463647E,237746,1
2002463647E,378030,1
2002463647E,437077,1
2002463647E,266272,1
2002464286E,45809,0
2002464549E,31717,0
2002464609D,53601,0
2002465653C,186889,0
2002465974B,84324,1
2002466091C,255111,0
2002467267A,112889,0
2002467351B,211178,0
2002468057E,209764,0
2002468088D,3444,0
2002468703A,349045,0
2002468857E,316614,1
2002468900C,80536,0
2002468900C,33665,0
2002468900C,31693,0
2002468900C,95304,0
2002469712B,49068,1
2002469750B,339,0
2002469900D,137505,0
2002469956E,116814,0
2002471542C,133448,0
2002471710C,118796,0
2002473214A,174988,0
2002475979B,270534,0
2002475979B,45298,0
2002475979B,10101,0
2002476377A,160393,0
2002476377A,33239,0
2002476377A,192863,0
2002476377A,178643,0
2002476377A,357712,0
2002476377A,54257,0
2002476377A,63802,0
2002476377A,155616,0
2002476377A,111537,0
2002476377A,279060,0
2002476377A,45940,0
2002476377A,418914,1
2002476498A,14406,0
2002476498A,65870,0
2002476498A,146014,0
2002476498A,25668,0
2002476498A,137262,0
2002476498A,37867,0
2002476498A,71195,0
2002476498A,123944,0
2002476498A,157412,0
2002476498A,295724,0
2002476498A,99821,0
2002476498A,83880,0
2002476498A,94978,0
2002476498A,40169,0
2002476498A,27733,0
2002476498A,147146,0
2002476498A,245459,0
2002476498A,218139,0
2002476498A,106872,0
2002476498A,86675,0
2002476498A,148885,0
2002476498A,22782,0
2002476498A,35403,0
2002476498A,100727,1
2002476498A,15509,1
2002476498A,129958,1
2002476498A,29329,1
2002476498A,21041,1
2002476498A,139577,1
2002476498A,61154,1
2002476498A,146320,1
2002476498A,140493,1
2002476498A,56242,1
2002476498A,14031,1
2002476653D,165334,1
2002476745E,65340,0
2002476799D,73440,0
2002477632E,83505,0
2002478591D,123710,0
2002479499E,249933,0
2002479511B,15173,0
2002479531D,7750,0
2002479568B,138459,0
2002480169D,27132,0
2002480509A,37563,0
2002481441E,152116,1
2002482434D,38050,0
2002482441E,84886,0
2002482461A,487608,0
2002482543D,250599,0
2002482710D,175304,0
2002482791B,16999,0
2002482862E,106251,0
2002482862E,128634,0
2002482862E,25446,0
2002483164D,185342,0
2002483164D,53604,0
2002483367C,8701,0
2002483367C,12316,0
2002483367C,219707,0
2002483367C,17412,1
2002483924D,403317,0
2002484124C,112647,0
2002484271A,1209,0
2002484399D,166416,0
2002484593E,12079,0
2002486002E,442448,0
2002486002E,465367,0
2002486147C,49591,0
2002486673E,103933,0
2002487125B,291151,0
2002487125B,126384,0
2002487125B,283720,0
2002487125B,86842,0
2002487125B,209288,0
2002487125B,293065,0
2002487249B,47121,0
2002487768B,30484,0
2002487768B,42861,0
2002487768B,155616,0
2002487768B,20597,0
2002487768B,149540,0
2002487768B,367412,0
2002487768B,152596,0
2002487768B,135639,0
2002487768B,135524,0
2002487768B,140376,0
2002487768B,207942,0
2002487768B,45809,0
2002487768B,80409,0
2002487768B,233481,0
2002487768B,61826,0
2002487768B,109163,0
2002487768B,58186,0
2002487768B,31901,0
2002487768B,194678,0
2002487768B,29210,0
2002487768B,166307,0
2002487768B,116610,0
2002487768B,134962,1
2002487768B,68670,1
2002488544C,97098,0
2002489049E,315899,0
2002489235B,199537,0
2002489490E,54517,0
2002489799C,54820,0
2002490358A,111617,1
2002490834A,127333,0
2002490834A,116266,0
2002490834A,151153,0
2002490834A,87015,0
2002490834A,65119,0
2002490834A,24678,0
2002490834A,63939,1
2002490834A,54542,1
2002490837B,176453,0
2002491297D,40630,0
2002491713C,50684,0
2002492184D,63828,0
2002492629D,92620,0
2002493058B,259573,0
2002493539E,194297,1
2002494299A,192798,0
2002494574E,3284,0
2002496175B,464441,0
2002496277E,36206,0
2002496397C,406894,0
2002496486A,113022,0
2002497403B,126997,0
2002497751A,29766,0
2002497751A,40449,0
2002497751A,32728,0
2002497751A,41421,0
2002497751A,11669,0
2002497751A,81149,0
2002497751A,34943,0
2002497797A,353587,0
2002497963A,66703,1
2002497963A,76491,1
2002497963A,28214,1
2002498088C,13639,0
2002498448B,26321,1
2002498448B,135452,1
2002499244A,200085,0
2002500525C,17181,0
2002500525C,167787,0
2002500525C,143807,0
2002500525C,155520,0
2002500525C,149636,0
2002500525C,39369,0
2002501177B,138703,0
2002501201B,17251,0
2002501201B,20755,0
2002501360C,146339,1
2002501471E,31988,0
2002501622D,271023,0
2002501622D,5408,0
2002501633E,48303,0
2002501633E,37318,0
2002501806D,254682,0
2002503122E,98724,1
2002503632A,40235,0
2002503869B,39900,0
2002503869B,38041,0
2002503869B,103403,0
2002503869B,38088,0
2002503869B,7949,0
2002503869B,215513,0
2002503869B,31562,0
2002503869B,75508,0
2002503988A,52799,0
2002503997D,374401,0
2002504172C,12458,1
2002504232C,17524,0
2002504864E,30134,0
2002505892E,221743,0
2002506338D,264541,0
2002506863E,11463,0
2002506863E,165217,0
2002507029A,52624,0
2002507029A,146986,0
2002507029A,137175,0
2002507459A,30501,0
2002507459A,23240,0
2002507459A,114558,0
2002507724D,400949,0
2002507884B,419406,0
2002507964A,100329,0
2002508031E,420398,0
2002509127E,12591,0
2002509127E,86307,1
2002509434E,138698,0
2002509480C,152081,0
2002509640D,57679,0
2002509847C,30484,0
2002509847C,79636,0
2002509847C,212492,0
2002509847C,211251,1
2002509847C,51650,1
2002509847C,207084,1
2002510482A,31114,0
2002510555D,242638,0
2002510974E,75467,0
2002511268E,20756,0
2002511358A,164758,0
2002511758D,96098,1
2002511822B,354979,0
2002512639E,140661,0
2002512639E,117411,0
2002513024D,8320,0
2002513024D,29108,0
2002513024D,13347,0
2002513024D,351097,0
2002513024D,89994,0
2002513024D,110299,0
2002513024D,28148,0
2002513346D,31782,0
2002513346D,25787,0
2002513346D,126232,0
2002513346D,34185,0
2002513346D,87782,1
2002513675D,66874,0
2002513675D,21102,0
2002514195C,121501,0
2002514195C,115936,0
2002514195C,86514,0
2002514229E,228230,0
2002514229E,185438,0
2002514229E,258594,0
2002514229E,260160,0
2002514229E,192382,0
2002514229E,92181,0
2002514229E,107549,0
2002514229E,102813,0
2002514229E,209177,0
2002514229E,181083,0
